Wrestler ID,Division ID,School ID,Season,Weight,Place,Ordinal
398,1,122,1980,190,4,4th
398,1,122,1982,190,2,2nd
398,1,122,1983,190,2,2nd
398,6,122,1979,190,2,2nd
398,6,122,1980,190,3,3rd
398,6,122,1982,190,2,2nd
398,6,122,1983,190,1,1st
399,1,87,1979,190,8,8th
399,1,87,1980,190,5,5th
399,1,87,1981,190,3,3rd
399,1,87,1982,190,6,6th
399,2,87,1979,190,2,2nd
399,2,87,1980,190,2,2nd
399,2,87,1981,190,1,1st
400,1,280,1979,190,4,4th
400,1,280,1980,190,6,6th
400,5,280,1978,UNL,2,2nd
400,5,280,1979,190,1,1st
400,5,280,1980,190,1,1st
401,1,134,1977,177,5,5th
401,1,134,1978,190,3,3rd
401,1,134,1979,190,2,2nd
401,1,134,1980,190,7,7th
401,4,134,1977,177,1,1st
401,4,134,1978,190,1,1st
401,4,134,1979,190,1,1st
401,4,134,1980,190,1,1st
402,1,139,1980,190,8,8th
403,1,197,1977,190,6,6th
403,1,197,1978,190,5,5th
403,1,197,1979,190,5,5th
403,1,197,1980,UNL,1,1st
404,1,120,1980,UNL,2,2nd
404,1,120,1981,UNL,2,2nd
404,1,120,1982,UNL,1,1st
405,1,121,1980,UNL,3,3rd
405,5,121,1980,UNL,3,3rd
406,1,250,1980,UNL,4,4th
407,1,192,1979,UNL,6,6th
407,1,192,1980,UNL,5,5th
407,1,192,1981,UNL,3,3rd
407,1,192,1982,UNL,2,2nd
407,6,192,1979,UNL,3,3rd
407,6,192,1980,UNL,1,1st
407,6,192,1981,UNL,1,1st
407,6,192,1982,UNL,1,1st
408,1,129,1977,UNL,3,3rd
408,1,129,1980,UNL,6,6th
409,1,107,1980,UNL,7,7th
409,2,107,1980,UNL,1,1st
409,7,107,1980,UNL,1,1st
410,1,190,1980,UNL,8,8th
410,5,190,1980,UNL,2,2nd
410,5,190,1981,UNL,4,4th
412,1,9,1979,118,7,7th
416,1,155,1981,126,6,6th
416,5,155,1979,126,4,4th
416,5,155,1980,126,2,2nd
416,5,155,1981,126,1,1st
416,5,155,1982,126,2,2nd
419,1,56,1979,134,7,7th
421,1,9,1979,134,4,4th
422,1,196,1982,142,4,4th
424,1,97,1978,134,4,4th
424,1,97,1979,134,5,5th
424,4,97,1978,134,1,1st
424,4,97,1979,134,2,2nd
424,4,97,1980,142,2,2nd
427,1,122,1981,150,1,1st
427,1,122,1982,150,1,1st
427,1,122,1983,150,1,1st
427,6,122,1980,150,1,1st
427,6,122,1981,150,1,1st
427,6,122,1982,150,2,2nd
427,6,122,1983,150,2,2nd
430,1,158,1982,150,4,4th
430,6,158,1980,150,3,3rd
430,6,158,1981,158,4,4th
430,6,158,1982,150,4,4th
431,1,19,1979,167,5,5th
431,3,162,1976,177,1,1st
433,2,32,1979,158,3,3rd
433,2,32,1980,158,2,2nd
435,1,152,1983,158,6,6th
435,5,152,1980,158,2,2nd
435,5,152,1982,158,2,2nd
435,5,152,1983,158,2,2nd
438,1,150,1979,167,8,8th
440,1,244,1981,190,2,2nd
440,4,244,1978,167,4,4th
440,4,244,1979,167,2,2nd
440,4,244,1980,177,2,2nd
440,4,244,1981,190,2,2nd
441,1,192,1981,177,6,6th
441,6,192,1979,167,4,4th
441,6,192,1980,177,3,3rd
441,6,192,1981,177,2,2nd
441,6,192,1983,UNL,4,4th
443,1,184,1978,190,6,6th
443,1,184,1979,190,3,3rd
443,1,184,1982,190,5,5th
443,2,184,1978,190,1,1st
443,2,184,1979,190,1,1st
443,2,184,1980,190,1,1st
445,1,192,1979,190,6,6th
445,6,192,1979,190,3,3rd
445,6,192,1980,190,1,1st
445,6,192,1981,190,2,2nd
447,1,152,1979,UNL,8,8th
447,5,152,1979,UNL,1,1st
447,5,152,1980,UNL,4,4th
449,1,205,1981,190,7,7th
449,4,205,1978,158,6,6th
449,4,205,1980,UNL,3,3rd
449,4,205,1981,190,3,3rd
450,1,56,1979,UNL,4,4th
454,3,35,1979,142,2,2nd
454,3,35,1980,142,1,1st
455,1,155,1979,134,3,3rd
455,1,155,1982,142,3,3rd
455,5,155,1979,134,1,1st
455,5,155,1980,142,2,2nd
455,5,155,1982,142,2,2nd
456,2,186,1978,177,6,6th
459,1,222,1979,126,7,7th
460,2,145,1976,118,2,2nd
460,2,145,1977,118,1,1st
460,2,184,1980,126,2,2nd
462,3,213,1981,142,1,1st
463,1,192,1978,134,2,2nd
463,6,192,1978,134,2,2nd
463,6,192,1979,134,3,3rd
465,1,184,1981,142,5,5th
465,1,184,1982,142,7,7th
465,2,184,1979,150,3,3rd
465,2,184,1980,150,1,1st
467,2,32,1979,150,4,4th
467,2,32,1980,150,3,3rd
472,1,31,1978,167,3,3rd
474,1,216,1981,177,8,8th
478,1,196,1979,177,6,6th
479,1,15,1979,177,7,7th
479,2,15,1977,167,2,2nd
479,2,15,1978,167,2,2nd
479,2,15,1979,177,3,3rd
479,2,15,1980,177,1,1st
483,1,97,1981,190,5,5th
483,4,97,1979,190,4,4th
483,4,97,1980,190,2,2nd
483,4,97,1981,190,1,1st
485,1,87,1979,UNL,2,2nd
485,2,87,1977,UNL,1,1st
485,2,87,1979,UNL,3,3rd
485,2,87,1980,UNL,2,2nd
490,1,175,1979,126,3,3rd
490,1,175,1982,134,1,1st
501,3,237,1979,118,3,3rd
501,3,237,1980,118,1,1st
504,2,229,1979,118,7,7th
504,2,229,1980,118,2,2nd
506,3,213,1979,118,1,1st
506,3,213,1980,118,2,2nd
508,1,222,1981,118,8,8th
508,1,222,1983,118,6,6th
509,1,221,1981,118,4,4th
509,2,221,1978,118,4,4th
509,2,221,1979,118,3,3rd
509,2,221,1980,118,3,3rd
509,2,221,1981,118,2,2nd
510,1,175,1981,126,2,2nd
510,1,175,1982,126,7,7th
511,3,237,1978,126,2,2nd
511,3,249,1979,134,2,2nd
511,3,249,1981,126,1,1st
517,1,20,1982,126,2,2nd
520,1,121,1982,134,6,6th
520,1,121,1983,134,5,5th
520,1,121,1984,142,6,6th
520,5,121,1980,126,3,3rd
520,5,121,1982,134,1,1st
520,5,121,1983,134,1,1st
520,5,121,1984,142,1,1st
521,1,19,1982,134,2,2nd
526,3,236,1980,126,1,1st
530,1,216,1981,134,5,5th
530,1,216,1982,134,4,4th
533,2,96,1980,134,2,2nd
536,1,266,1984,142,8,8th
544,1,167,2000,133,5,5th
544,1,167,2001,133,4,4th
544,6,167,1997,118,4,4th
544,6,167,1999,133,4,4th
544,6,167,2000,133,2,2nd
544,6,167,2001,133,2,2nd
550,1,134,1999,149,6,6th
550,4,134,1998,142,1,1st
550,4,134,1999,149,3,3rd
550,4,134,2001,157,5,5th
551,1,9,1999,165,4,4th
551,1,9,2000,165,3,3rd
551,1,9,2001,165,5,5th
552,1,98,2001,285,5,5th
568,1,167,2001,174,8,8th
568,6,167,2000,174,4,4th
568,6,167,2001,174,3,3rd
569,1,20,2001,197,4,4th
570,1,193,2001,184,2,2nd
570,6,193,2000,184,2,2nd
570,6,193,2001,184,2,2nd
581,1,20,2000,184,7,7th
581,1,20,2001,184,6,6th
585,1,134,2000,149,3,3rd
585,1,134,2001,149,2,2nd
585,4,134,1997,134,4,4th
585,4,134,1998,134,3,3rd
585,4,134,2000,149,1,1st
585,4,134,2001,149,1,1st
587,1,89,1999,174,8,8th
588,1,152,2001,197,8,8th
588,5,152,2001,197,8,8th
588,5,152,2003,197,2,2nd
589,1,201,2001,197,5,5th
589,4,201,2000,197,3,3rd
589,4,201,2001,197,1,1st
590,1,112,2000,133,7,7th
590,1,112,2001,133,5,5th
592,1,21,2000,285,4,4th
610,3,415,2006,165,7,7th
614,1,197,2001,157,5,5th
615,1,121,1998,118,3,3rd
615,1,121,1999,133,3,3rd
615,1,121,2000,133,1,1st
615,1,121,2001,133,1,1st
615,5,121,1998,118,3,3rd
615,5,121,1999,133,3,3rd
615,5,121,2000,133,1,1st
615,5,121,2001,133,1,1st
622,1,155,2001,133,8,8th
622,5,155,2000,133,6,6th
622,5,155,2001,133,5,5th
623,1,196,2000,184,4,4th
625,1,192,1998,134,5,5th
625,1,192,1999,141,2,2nd
625,1,192,2000,141,2,2nd
625,1,192,2001,141,1,1st
625,6,192,1998,134,1,1st
625,6,192,1999,141,1,1st
625,6,192,2000,141,1,1st
625,6,192,2001,141,1,1st
626,1,202,2000,133,4,4th
631,1,258,2000,165,4,4th
634,1,121,2001,174,6,6th
634,5,121,1998,158,2,2nd
634,5,121,1999,174,7,7th
634,5,121,2000,174,2,2nd
634,5,121,2001,174,3,3rd
635,1,152,1998,126,5,5th
635,1,152,2000,133,6,6th
635,1,152,2001,133,6,6th
635,5,152,1998,126,4,4th
635,5,152,1999,133,1,1st
635,5,152,2000,133,2,2nd
635,5,152,2001,133,3,3rd
638,1,193,2000,197,3,3rd
638,1,193,2001,197,1,1st
638,6,193,1998,177,2,2nd
638,6,193,1999,184,3,3rd
638,6,193,2000,197,1,1st
638,6,193,2001,197,1,1st
645,1,9,2003,174,4,4th
652,1,193,2003,174,3,3rd
652,1,193,2004,174,1,1st
652,1,193,2005,174,1,1st
652,6,193,2001,165,4,4th
652,6,193,2003,174,1,1st
652,6,193,2004,174,2,2nd
652,6,193,2005,174,1,1st
655,1,155,2000,165,7,7th
655,1,155,2001,165,4,4th
655,5,155,2000,165,2,2nd
655,5,155,2001,165,3,3rd
656,1,280,1998,150,6,6th
656,1,280,1999,165,5,5th
656,1,280,2000,165,1,1st
656,1,280,2001,165,1,1st
656,5,280,1998,150,4,4th
656,5,280,1999,165,1,1st
656,5,280,2000,165,1,1st
656,5,280,2001,165,1,1st
658,1,116,2000,197,8,8th
658,1,116,2001,197,2,2nd
658,5,116,1998,190,3,3rd
658,5,116,1999,197,4,4th
658,5,116,2000,197,6,6th
658,5,116,2001,197,1,1st
666,1,208,2000,184,8,8th
668,1,112,2000,149,5,5th
668,1,112,2001,149,8,8th
669,1,121,1999,141,1,1st
669,1,121,2000,141,3,3rd
669,1,121,2001,141,2,2nd
669,5,121,1998,126,6,6th
669,5,121,1999,141,1,1st
669,5,121,2000,141,1,1st
669,5,121,2001,141,1,1st
672,1,91,2000,157,7,7th
673,1,121,2001,165,8,8th
673,5,121,2001,165,7,7th
676,1,196,1998,190,8,8th
678,1,118,2001,165,6,6th
678,5,118,1998,150,7,7th
678,5,118,1999,157,5,5th
678,5,118,2000,157,5,5th
678,5,118,2001,165,4,4th
685,1,122,1999,197,8,8th
685,1,122,2000,197,2,2nd
685,6,122,1998,190,4,4th
685,6,122,1999,197,1,1st
685,6,122,2000,197,3,3rd
685,6,122,2001,197,3,3rd
686,1,116,1999,149,3,3rd
686,1,116,2000,149,2,2nd
686,1,116,2001,149,1,1st
686,5,116,1998,142,4,4th
686,5,116,1999,149,3,3rd
686,5,116,2000,149,1,1st
686,5,116,2001,149,2,2nd
691,1,167,1999,184,4,4th
691,1,167,2000,197,1,1st
691,1,167,2001,197,7,7th
691,6,167,1998,177,1,1st
691,6,167,1999,184,2,2nd
691,6,167,2000,197,2,2nd
691,6,167,2001,197,2,2nd
696,1,20,1999,165,1,1st
696,1,20,2000,165,5,5th
696,1,20,2001,157,6,6th
698,1,121,1999,149,1,1st
698,1,121,2000,157,3,3rd
698,1,121,2001,157,1,1st
698,5,121,1999,149,1,1st
698,5,121,2000,157,1,1st
698,5,121,2001,157,1,1st
699,1,10,2001,174,2,2nd
699,4,10,1998,158,3,3rd
699,4,10,2000,174,3,3rd
699,4,10,2001,174,1,1st
700,1,193,1999,149,4,4th
700,1,193,2000,149,4,4th
700,6,193,1999,149,1,1st
700,6,193,2000,149,1,1st
700,6,193,2001,149,1,1st
701,1,193,2001,125,6,6th
701,6,193,2001,125,3,3rd
703,1,32,2000,125,7,7th
703,1,32,2001,125,8,8th
705,5,116,2000,125,8,8th
705,5,116,2001,125,4,4th
705,7,227,1999,125,1,1st
708,1,200,2003,133,3,3rd
708,1,200,2004,133,2,2nd
708,5,200,2001,125,7,7th
708,5,200,2003,133,3,3rd
708,5,200,2004,133,4,4th
715,1,121,2000,125,3,3rd
715,1,121,2001,125,2,2nd
715,2,203,1998,118,1,1st
715,2,203,1999,125,1,1st
715,5,121,2000,125,1,1st
715,5,121,2001,125,1,1st
717,1,155,1981,134,4,4th
717,5,155,1980,134,3,3rd
717,5,155,1981,134,1,1st
717,5,155,1982,134,2,2nd
728,2,145,1980,134,1,1st
729,1,270,1979,134,8,8th
734,2,182,1980,142,2,2nd
734,2,182,1982,150,5,5th
734,2,182,1983,142,6,6th
739,3,235,1977,142,1,1st
739,3,235,1978,142,1,1st
741,7,273,1981,150,1,1st
744,1,70,1981,142,7,7th
744,4,70,1979,142,4,4th
744,4,70,1980,142,3,3rd
744,4,70,1981,142,1,1st
748,1,200,1981,142,6,6th
751,1,280,1982,150,6,6th
751,1,280,1984,158,2,2nd
751,5,280,1980,142,4,4th
751,5,280,1982,150,1,1st
751,5,280,1984,158,2,2nd
752,2,145,1979,150,1,1st
752,2,145,1980,150,2,2nd
758,1,197,1981,150,6,6th
760,2,279,1981,150,3,3rd
764,3,5,1979,150,4,4th
764,3,5,1980,150,1,1st
764,3,5,1981,150,2,2nd
777,3,140,1980,158,1,1st
777,3,140,1981,158,1,1st
779,2,327,1980,158,3,3rd
779,7,482,1979,158,1,1st
780,1,128,1981,167,6,6th
789,1,204,1981,158,6,6th
789,2,204,1983,167,2,2nd
791,1,175,1981,158,8,8th
791,1,175,1982,167,8,8th
791,1,175,1983,167,3,3rd
794,2,185,1977,167,6,6th
794,6,167,1980,167,4,4th
795,1,190,1982,177,8,8th
795,1,190,1983,177,3,3rd
795,5,190,1980,167,3,3rd
795,5,190,1981,177,2,2nd
795,5,190,1982,177,2,2nd
795,5,190,1983,177,3,3rd
796,1,155,1983,167,6,6th
796,5,155,1980,167,4,4th
796,5,155,1981,158,1,1st
796,5,155,1983,167,1,1st
797,2,87,1977,167,5,5th
797,2,87,1979,167,2,2nd
797,2,87,1980,167,2,2nd
798,3,274,1979,167,4,4th
798,3,274,1980,167,1,1st
798,3,274,1982,177,1,1st
798,3,286,1981,177,4,4th
807,2,15,1980,167,1,1st
810,1,200,1981,167,3,3rd
810,1,200,1982,167,5,5th
812,3,213,1978,167,5,5th
812,3,213,1979,177,1,1st
812,3,213,1980,177,1,1st
816,2,168,1983,167,3,3rd
816,6,167,1980,177,4,4th
822,1,204,1983,177,8,8th
822,2,204,1983,177,1,1st
828,3,157,1978,190,5,5th
828,3,157,1980,190,1,1st
828,3,157,1982,UNL,1,1st
837,1,196,1981,190,4,4th
840,1,166,1983,UNL,7,7th
840,4,166,1980,190,3,3rd
840,4,166,1981,190,4,4th
840,4,166,1982,UNL,2,2nd
840,4,166,1983,UNL,3,3rd
844,3,236,1979,190,2,2nd
844,3,236,1980,190,2,2nd
844,3,236,1981,190,2,2nd
851,1,139,1981,UNL,7,7th
852,1,128,1981,UNL,5,5th
861,1,146,1979,UNL,5,5th
863,3,154,1980,UNL,1,1st
866,1,201,1999,285,7,7th
866,1,201,2000,285,6,6th
866,4,201,1998,275,6,6th
866,4,201,1999,285,3,3rd
866,4,201,2000,285,1,1st
869,1,56,1998,134,4,4th
869,1,56,1999,141,3,3rd
869,1,56,2000,141,4,4th
873,6,192,2000,125,2,2nd
873,7,364,1998,118,1,1st
873,7,364,1999,133,1,1st
880,1,187,1998,167,6,6th
880,5,187,1996,158,3,3rd
880,5,187,1998,167,2,2nd
880,5,187,1999,174,2,2nd
880,5,187,2000,174,1,1st
886,3,366,1997,167,8,8th
886,5,187,2000,184,5,5th
887,1,280,2000,174,7,7th
887,5,280,1997,158,4,4th
887,5,280,1999,174,4,4th
887,5,280,2000,174,3,3rd
889,1,191,2000,285,5,5th
890,1,125,2000,133,8,8th
891,1,48,1998,158,4,4th
891,1,48,1999,174,7,7th
891,1,48,2000,174,3,3rd
893,1,184,1999,149,2,2nd
893,1,184,2000,149,1,1st
899,1,134,2000,165,6,6th
899,4,134,1997,158,2,2nd
899,4,134,1998,158,4,4th
899,4,134,1999,165,5,5th
899,4,134,2000,165,2,2nd
902,1,134,2000,174,6,6th
902,4,134,1998,167,6,6th
902,4,134,1999,174,3,3rd
902,4,134,2000,174,4,4th
903,1,155,1998,177,5,5th
903,1,155,1999,184,2,2nd
903,1,155,2000,184,3,3rd
903,5,155,1997,177,4,4th
903,5,155,1998,177,4,4th
903,5,155,1999,184,1,1st
903,5,155,2000,184,1,1st
907,1,9,2000,149,8,8th
909,1,254,2000,125,2,2nd
913,1,167,2000,125,8,8th
913,6,167,1998,118,4,4th
913,6,167,1999,125,3,3rd
913,6,167,2000,125,3,3rd
920,1,121,1998,275,8,8th
920,1,121,2000,285,2,2nd
920,5,121,1997,275,7,7th
920,5,121,1998,275,4,4th
920,5,121,1999,285,8,8th
920,5,121,2000,285,2,2nd
925,1,34,2000,125,4,4th
933,1,200,1998,118,5,5th
933,1,200,1999,125,2,2nd
933,1,200,2000,125,1,1st
933,5,200,1997,118,3,3rd
933,5,200,1998,118,2,2nd
933,5,200,1999,125,1,1st
933,5,200,2000,125,2,2nd
934,1,122,1998,275,2,2nd
934,1,122,2000,285,3,3rd
934,6,122,1996,275,4,4th
934,6,122,1997,275,3,3rd
934,6,122,1998,275,3,3rd
934,6,122,2000,285,1,1st
938,1,270,1998,177,2,2nd
938,1,270,1999,184,3,3rd
938,1,270,2000,184,2,2nd
943,1,110,1999,165,6,6th
943,1,110,2000,165,8,8th
943,4,110,1997,150,6,6th
943,4,110,1998,158,5,5th
943,4,110,1999,165,1,1st
943,4,110,2000,165,1,1st
950,1,155,1999,285,2,2nd
950,1,155,2000,285,1,1st
950,5,155,1999,285,1,1st
950,5,155,2000,285,1,1st
951,1,151,1999,141,7,7th
951,1,151,2000,141,6,6th
951,5,151,1999,141,2,2nd
951,5,151,2000,141,3,3rd
953,1,48,1999,141,5,5th
953,1,48,2000,141,8,8th
954,1,201,1999,149,5,5th
954,1,201,2000,157,1,1st
954,4,201,1996,142,1,1st
954,4,201,1997,142,1,1st
954,4,201,1999,149,1,1st
954,4,201,2000,157,1,1st
959,1,202,1998,167,8,8th
963,1,110,2000,174,8,8th
963,4,110,1996,158,1,1st
963,4,110,1997,158,3,3rd
963,4,110,1998,167,2,2nd
963,4,110,2000,174,2,2nd
966,1,152,1999,197,3,3rd
966,1,152,2000,197,4,4th
966,5,152,1998,190,6,6th
966,5,152,1999,197,3,3rd
966,5,152,2000,197,1,1st
972,1,192,2000,197,7,7th
972,6,192,1998,190,3,3rd
972,6,192,2000,197,4,4th
976,1,116,1998,126,7,7th
976,1,116,2000,141,1,1st
976,5,116,1997,126,4,4th
976,5,116,1998,126,7,7th
976,5,116,1999,141,3,3rd
976,5,116,2000,141,4,4th
982,1,184,2000,174,4,4th
983,1,20,1999,157,3,3rd
983,1,20,2000,157,2,2nd
984,1,193,2000,125,6,6th
984,6,193,2000,125,1,1st
997,1,122,1999,133,2,2nd
997,1,122,2000,133,2,2nd
997,6,122,1997,118,3,3rd
997,6,122,1998,118,3,3rd
997,6,122,1999,133,2,2nd
997,6,122,2000,133,1,1st
999,3,286,1989,134,7,7th
1000,1,187,1996,126,7,7th
1000,1,187,1998,134,8,8th
1000,1,187,2000,141,5,5th
1000,5,187,1996,126,5,5th
1000,5,187,1998,134,3,3rd
1000,5,187,1999,141,4,4th
1000,5,187,2000,141,2,2nd
1001,1,206,1999,125,8,8th
1001,5,206,1999,125,5,5th
1001,5,206,2000,125,7,7th
1005,1,158,2004,149,5,5th
1005,6,158,2000,141,4,4th
1005,6,158,2003,149,3,3rd
1009,1,200,2000,197,6,6th
1009,5,200,1998,190,5,5th
1009,5,200,1999,184,2,2nd
1009,5,200,2000,197,4,4th
1014,1,192,2000,174,1,1st
1014,6,192,1996,158,3,3rd
1014,6,192,1997,158,2,2nd
1014,6,192,1998,158,3,3rd
1014,6,192,2000,174,1,1st
1020,1,280,2000,157,4,4th
1020,5,280,1998,158,8,8th
1020,5,280,1999,157,6,6th
1020,5,280,2000,157,4,4th
1021,1,151,2000,133,3,3rd
1021,5,151,1998,126,2,2nd
1021,5,151,1999,133,2,2nd
1021,5,151,2000,133,3,3rd
1023,1,91,2000,184,6,6th
1025,1,184,1996,190,8,8th
1032,1,202,2000,157,8,8th
1035,1,256,1999,285,6,6th
1037,1,193,1998,150,7,7th
1037,6,193,1996,150,3,3rd
1037,6,193,1997,150,3,3rd
1037,6,193,1998,150,1,1st
1038,1,134,1999,157,6,6th
1038,4,134,1996,142,2,2nd
1038,4,134,1997,142,3,3rd
1038,4,134,1998,150,1,1st
1038,4,134,1999,157,2,2nd
1050,7,461,2002,157,1,1st
1055,1,270,1998,134,7,7th
1055,1,270,1999,141,6,6th
1062,1,34,1998,126,8,8th
1065,1,48,1998,142,2,2nd
1065,1,48,1999,157,1,1st
1066,1,32,1999,197,5,5th
1067,1,167,1999,141,8,8th
1067,6,167,1997,142,4,4th
1067,6,167,1999,141,2,2nd
1068,1,32,1999,125,6,6th
1069,1,222,1999,285,8,8th
1071,1,110,1998,134,6,6th
1071,1,110,1999,141,4,4th
1071,4,110,1995,126,6,6th
1071,4,110,1996,126,3,3rd
1071,4,110,1998,134,1,1st
1071,4,110,1999,141,1,1st
1080,1,121,1996,190,4,4th
1080,1,121,1997,190,1,1st
1080,1,121,1998,190,3,3rd
1080,1,121,1999,197,2,2nd
1080,5,121,1996,190,2,2nd
1080,5,121,1997,190,3,3rd
1080,5,121,1998,190,2,2nd
1080,5,121,1999,197,2,2nd
1082,1,208,1999,174,6,6th
1083,1,166,1998,177,7,7th
1083,4,166,1996,167,3,3rd
1083,4,166,1997,167,3,3rd
1083,4,166,1998,177,2,2nd
1083,4,166,1999,184,1,1st
1087,1,98,1998,126,4,4th
1087,1,98,1999,133,5,5th
1088,1,48,1998,177,8,8th
1088,1,48,1999,184,7,7th
1092,1,193,1996,126,5,5th
1092,1,193,1997,126,1,1st
1092,1,193,1998,126,1,1st
1092,1,193,1999,133,1,1st
1092,6,193,1996,126,2,2nd
1092,6,193,1997,126,2,2nd
1092,6,193,1998,126,2,2nd
1092,6,193,1999,133,1,1st
1094,1,254,1999,165,8,8th
1095,1,155,1997,190,3,3rd
1095,1,155,1998,190,1,1st
1095,1,155,1999,197,1,1st
1095,5,155,1996,177,6,6th
1095,5,155,1997,190,1,1st
1095,5,155,1998,190,1,1st
1095,5,155,1999,197,1,1st
1097,1,121,1999,157,8,8th
1097,5,121,1999,157,1,1st
1107,1,192,1997,150,8,8th
1107,1,192,1998,150,8,8th
1107,1,192,1999,165,2,2nd
1107,6,192,1996,142,4,4th
1107,6,192,1997,150,2,2nd
1107,6,192,1998,150,3,3rd
1107,6,192,1999,165,3,3rd
1110,1,184,1999,133,6,6th
1111,1,270,1999,174,3,3rd
1113,1,155,1996,150,5,5th
1113,1,155,1997,150,3,3rd
1113,1,155,1998,150,2,2nd
1113,1,155,1999,157,5,5th
1113,5,155,1996,150,6,6th
1113,5,155,1997,150,3,3rd
1113,5,155,1998,150,3,3rd
1113,5,155,1999,157,3,3rd
1120,1,155,1999,149,7,7th
1120,5,155,1997,134,5,5th
1120,5,155,1998,134,7,7th
1120,5,155,1999,149,2,2nd
1131,1,193,1997,118,4,4th
1131,1,193,1998,118,1,1st
1131,1,193,1999,125,3,3rd
1131,6,193,1996,118,4,4th
1131,6,193,1997,118,1,1st
1131,6,193,1998,118,1,1st
1131,6,193,1999,125,2,2nd
1135,1,200,1998,150,5,5th
1135,1,200,1999,157,2,2nd
1135,5,200,1997,142,3,3rd
1135,5,200,1998,150,2,2nd
1135,5,200,1999,157,2,2nd
1136,1,32,1996,275,4,4th
1136,1,32,1997,275,2,2nd
1136,1,32,1998,275,1,1st
1136,1,32,1999,285,1,1st
1137,1,187,1998,190,5,5th
1137,1,187,1999,197,7,7th
1137,5,187,1995,167,7,7th
1137,5,187,1997,190,5,5th
1137,5,187,1998,190,4,4th
1137,5,187,1999,197,5,5th
1140,1,197,1999,285,4,4th
1151,1,200,1998,167,7,7th
1151,1,200,1999,174,1,1st
1151,5,200,1995,158,6,6th
1151,5,200,1997,167,6,6th
1151,5,200,1998,167,3,3rd
1151,5,200,1999,174,1,1st
1154,1,201,1999,197,4,4th
1154,4,201,1996,190,5,5th
1154,4,201,1997,190,1,1st
1154,4,201,1998,190,2,2nd
1154,4,201,1999,197,1,1st
1155,1,116,1998,275,7,7th
1155,1,116,1999,285,3,3rd
1155,5,116,1996,190,4,4th
1155,5,116,1998,275,5,5th
1155,5,116,1999,285,2,2nd
1157,1,254,1999,125,7,7th
1159,1,91,1999,165,7,7th
1166,1,193,1997,177,4,4th
1166,1,193,1998,167,4,4th
1166,1,193,1999,174,5,5th
1166,6,193,1997,177,1,1st
1166,6,193,1998,167,1,1st
1166,6,193,1999,174,1,1st
1170,1,9,1997,167,6,6th
1170,1,9,1998,167,5,5th
1175,1,192,1997,126,7,7th
1175,6,192,1997,126,3,3rd
1175,6,192,1998,126,3,3rd
1175,6,192,1999,133,3,3rd
1176,1,192,1996,118,8,8th
1176,1,192,1997,118,6,6th
1176,1,192,1999,125,4,4th
1176,6,192,1996,118,2,2nd
1176,6,192,1997,118,2,2nd
1176,6,192,1998,118,2,2nd
1176,6,192,1999,125,1,1st
1177,1,134,1997,177,3,3rd
1177,1,134,1999,184,5,5th
1177,4,134,1996,177,4,4th
1177,4,134,1997,177,2,2nd
1177,4,134,1998,177,1,1st
1177,4,134,1999,184,2,2nd
1180,1,48,1999,197,6,6th
1181,1,200,1999,149,8,8th
1181,5,200,1996,134,3,3rd
1181,5,200,1997,134,3,3rd
1181,5,200,1998,134,2,2nd
1181,5,200,1999,149,7,7th
1183,1,192,1999,285,5,5th
1183,6,192,1998,275,4,4th
1183,6,192,1999,285,1,1st
1185,1,233,1999,157,7,7th
1186,1,31,1998,158,7,7th
1194,1,197,1996,134,7,7th
1194,1,197,1998,142,3,3rd
1196,1,26,1998,158,5,5th
1196,4,26,1994,158,4,4th
1196,4,26,1995,158,2,2nd
1196,4,26,1997,158,1,1st
1196,4,26,1998,158,1,1st
1204,1,155,1997,275,5,5th
1204,1,155,1998,275,3,3rd
1204,5,155,1997,275,6,6th
1204,5,155,1998,275,2,2nd
1212,1,202,1996,190,6,6th
1212,1,202,1997,190,4,4th
1212,1,202,1998,190,6,6th
1216,1,197,1998,126,6,6th
1219,1,167,1995,118,6,6th
1219,6,167,1995,118,3,3rd
1219,6,167,1996,118,3,3rd
1219,6,167,1997,134,2,2nd
1219,6,167,1998,134,2,2nd
1221,1,208,1997,118,7,7th
1221,1,208,1998,118,8,8th
1222,1,151,1996,158,7,7th
1222,1,151,1997,167,3,3rd
1222,1,151,1998,167,3,3rd
1222,5,151,1995,158,2,2nd
1222,5,151,1996,158,2,2nd
1222,5,151,1997,167,2,2nd
1222,5,151,1998,167,4,4th
1223,1,190,1997,177,2,2nd
1223,1,190,1998,177,1,1st
1223,5,190,1995,177,7,7th
1223,5,190,1997,177,1,1st
1223,5,190,1998,177,1,1st
1224,1,134,1997,275,8,8th
1224,1,134,1998,275,4,4th
1224,4,134,1994,275,4,4th
1224,4,134,1995,275,2,2nd
1224,4,134,1997,275,3,3rd
1224,4,134,1998,275,2,2nd
1230,1,155,1996,142,5,5th
1230,1,155,1997,142,3,3rd
1230,1,155,1998,142,4,4th
1230,5,155,1995,134,5,5th
1230,5,155,1996,142,2,2nd
1230,5,155,1997,142,2,2nd
1230,5,155,1998,142,2,2nd
1234,1,206,1998,118,6,6th
1234,5,206,1997,118,5,5th
1234,5,206,1998,118,4,4th
1236,2,172,1970,158,1,1st
1238,1,206,1998,158,8,8th
1238,5,206,1997,158,5,5th
1238,5,206,1998,158,5,5th
1241,1,191,1994,126,4,4th
1241,1,191,1998,134,2,2nd
