School ID,Opponent ID,Season,Score,Win,Loss,Tie
398,393,1971,30-5,1,0,0
428,393,1971,25-10,1,0,0
154,393,1971,17-15,1,0,0
395,398,1971,16-17,0,1,0
395,400,1971,19-14,1,0,0
395,400,1971,30-6,1,0,0
398,400,1971,28-5,1,0,0
428,400,1971,21-9,1,0,0
428,400,1971,17-14,1,0,0
154,400,1971,13-22,0,1,0
393,400,1971,13-23,0,1,0
395,410,1971,12-18,0,1,0
275,412,1971,24-6,1,0,0
275,412,1971,26-10,1,0,0
283,413,1971,24-12,1,0,0
283,413,1971,31-3,1,0,0
84,414,1971,18-22,0,1,0
79,414,1971,12-18,0,1,0
297,414,1971,32-6,1,0,0
290,415,1971,30-5,1,0,0
395,428,1971,21-9,1,0,0
84,481,1971,13-23,0,1,0
79,481,1971,13-20,0,1,0
297,481,1971,21-15,1,0,0
84,489,1971,26-15,1,0,0
79,489,1971,11-27,0,1,0
297,489,1971,28-6,1,0,0
297,79,1972,28-11,1,0,0
79,84,1972,22-18,1,0,0
297,84,1972,36-3,1,0,0
183,84,1972,30-3,1,0,0
79,137,1972,23-18,1,0,0
84,137,1972,13-27,0,1,0
297,137,1972,28-7,1,0,0
395,154,1972,24-12,1,0,0
398,154,1972,25-12,1,0,0
428,154,1972,13-18,0,1,0
275,157,1972,15-22,0,1,0
428,157,1972,3-38,0,1,0
183,157,1972,7-31,0,1,0
412,157,1972,10-20,0,1,0
398,215,1972,6-25,0,1,0
395,215,1972,22-14,1,0,0
428,215,1972,10-24,0,1,0
154,215,1972,6-36,0,1,0
275,215,1972,15-20,0,1,0
393,215,1972,0-36,0,1,0
400,215,1972,6-33,0,1,0
412,215,1972,12-24,0,1,0
407,250,1972,14-36,0,1,0
395,268,1972,24-10,1,0,0
398,268,1972,32-8,1,0,0
428,268,1972,21-12,1,0,0
154,268,1972,22-15,1,0,0
393,268,1972,14-24,0,1,0
398,271,1972,34-12,1,0,0
154,271,1972,28-15,1,0,0
393,271,1972,30-12,1,0,0
183,290,1972,10-26,0,1,0
398,290,1972,12-23,0,1,0
395,298,1972,19-15,1,0,0
398,298,1972,19-12,1,0,0
428,298,1972,18-22,0,1,0
154,298,1972,16-18,0,1,0
290,298,1972,21-10,1,0,0
393,298,1972,11-21,0,1,0
400,298,1972,30-8,1,0,0
183,377,1972,22-13,1,0,0
378,377,1972,37-3,1,0,0
183,378,1972,8-26,0,1,0
290,378,1972,23-12,1,0,0
395,393,1972,28-9,1,0,0
398,393,1972,29-5,1,0,0
428,393,1972,15-17,0,1,0
154,393,1972,22-13,1,0,0
183,395,1972,3-33,0,1,0
395,398,1972,15-15,0,0,1
275,398,1972,35-8,1,0,0
395,400,1972,20-14,1,0,0
398,400,1972,27-14,1,0,0
428,400,1972,17-21,0,1,0
154,400,1972,13-25,0,1,0
393,400,1972,11-22,0,1,0
395,410,1972,24-6,1,0,0
395,410,1972,25-9,1,0,0
275,412,1972,22-15,1,0,0
275,412,1972,23-13,1,0,0
283,413,1972,20-15,1,0,0
283,413,1972,29-8,1,0,0
84,414,1972,6-42,0,1,0
79,414,1972,15-27,0,1,0
297,414,1972,17-20,0,1,0
290,415,1972,28-9,1,0,0
395,428,1972,30-9,1,0,0
398,428,1972,29-6,1,0,0
84,481,1972,9-31,0,1,0
79,481,1972,15-17,0,1,0
297,481,1972,16-15,1,0,0
84,489,1972,30-15,1,0,0
79,489,1972,45-0,1,0,0
297,489,1972,33-6,1,0,0
297,79,1973,32-13,1,0,0
79,84,1973,20-18,1,0,0
297,84,1973,16-17,0,1,0
183,84,1973,36-15,1,0,0
79,137,1973,23-20,1,0,0
84,137,1973,25-9,1,0,0
297,137,1973,23-11,1,0,0
395,154,1973,30-10,1,0,0
398,154,1973,35-9,1,0,0
428,154,1973,26-12,1,0,0
275,157,1973,20-17,1,0,0
395,157,1973,9-29,0,1,0
428,157,1973,6-31,0,1,0
183,157,1973,2-42,0,1,0
412,157,1973,5-33,0,1,0
398,215,1973,27-6,1,0,0
395,215,1973,19-19,0,0,1
428,215,1973,21-12,1,0,0
154,215,1973,8-30,0,1,0
275,215,1973,28-6,1,0,0
393,215,1973,11-23,0,1,0
400,215,1973,15-18,0,1,0
412,215,1973,26-14,1,0,0
407,250,1973,3-48,0,1,0
395,268,1973,34-6,1,0,0
398,268,1973,22-12,1,0,0
428,268,1973,26-14,1,0,0
154,268,1973,9-27,0,1,0
393,268,1973,18-16,1,0,0
398,271,1973,31-6,1,0,0
428,271,1973,25-14,1,0,0
154,271,1973,15-18,0,1,0
393,271,1973,18-19,0,1,0
400,271,1973,33-6,1,0,0
183,290,1973,5-26,0,1,0
398,290,1973,31-6,1,0,0
395,298,1973,38-2,1,0,0
398,298,1973,39-2,1,0,0
428,298,1973,33-9,1,0,0
154,298,1973,30-9,1,0,0
393,298,1973,24-10,1,0,0
400,298,1973,30-6,1,0,0
183,377,1973,21-15,1,0,0
378,377,1973,23-14,1,0,0
183,378,1973,15-21,0,1,0
290,378,1973,24-13,1,0,0
395,393,1973,24-11,1,0,0
398,393,1973,39-3,1,0,0
428,393,1973,38-5,1,0,0
154,393,1973,17-24,0,1,0
183,395,1973,8-24,0,1,0
395,398,1973,17-18,0,1,0
395,400,1973,16-18,0,1,0
398,400,1973,20-12,1,0,0
428,400,1973,14-17,0,1,0
154,400,1973,9-27,0,1,0
395,410,1973,26-9,1,0,0
275,412,1973,23-12,1,0,0
275,412,1973,26-14,1,0,0
183,412,1973,9-31,0,1,0
283,413,1973,23-14,1,0,0
283,413,1973,31-11,1,0,0
84,414,1973,21-20,1,0,0
79,414,1973,11-36,0,1,0
297,414,1973,24-15,1,0,0
290,415,1973,21-12,1,0,0
395,428,1973,17-17,0,0,1
398,428,1973,29-5,1,0,0
84,481,1973,23-14,1,0,0
79,481,1973,11-29,0,1,0
297,481,1973,22-16,1,0,0
84,489,1973,43-3,1,0,0
79,489,1973,36-6,1,0,0
297,489,1973,34-10,1,0,0
297,79,1974,24-16,1,0,0
79,84,1974,25-17,1,0,0
297,84,1974,18-19,0,1,0
183,84,1974,33-8,1,0,0
79,137,1974,24-13,1,0,0
84,137,1974,25-12,1,0,0
297,137,1974,21-12,1,0,0
395,154,1974,43-0,1,0,0
398,154,1974,39-0,1,0,0
428,154,1974,27-5,1,0,0
275,157,1974,17-18,0,1,0
395,157,1974,23-12,1,0,0
183,157,1974,14-20,0,1,0
412,157,1974,23-13,1,0,0
398,215,1974,23-10,1,0,0
395,215,1974,16-16,0,0,1
428,215,1974,18-16,1,0,0
154,215,1974,5-33,0,1,0
275,215,1974,10-21,0,1,0
183,215,1974,14-20,0,1,0
393,215,1974,2-33,0,1,0
400,215,1974,15-18,0,1,0
412,215,1974,10-27,0,1,0
407,250,1974,16-16,0,0,1
395,268,1974,24-8,1,0,0
398,268,1974,22-12,1,0,0
428,268,1974,18-15,1,0,0
154,268,1974,7-31,0,1,0
393,268,1974,17-19,0,1,0
393,268,1974,9-26,0,1,0
400,268,1974,23-11,1,0,0
398,271,1974,36-5,1,0,0
428,271,1974,25-8,1,0,0
154,271,1974,10-28,0,1,0
393,271,1974,23-18,1,0,0
400,271,1974,37-6,1,0,0
183,290,1974,15-18,0,1,0
395,298,1974,35-6,1,0,0
398,298,1974,30-6,1,0,0
428,298,1974,26-12,1,0,0
154,298,1974,22-23,0,1,0
154,298,1974,15-16,0,1,0
393,298,1974,17-22,0,1,0
400,298,1974,32-9,1,0,0
183,377,1974,34-0,1,0,0
378,377,1974,34-3,1,0,0
183,378,1974,12-20,0,1,0
290,378,1974,18-18,0,0,1
395,393,1974,43-0,1,0,0
398,393,1974,29-5,1,0,0
428,393,1974,31-8,1,0,0
154,393,1974,6-30,0,1,0
183,395,1974,9-25,0,1,0
395,398,1974,16-21,0,1,0
395,400,1974,21-14,1,0,0
398,400,1974,22-10,1,0,0
428,400,1974,24-14,1,0,0
154,400,1974,9-26,0,1,0
393,400,1974,15-24,0,1,0
395,410,1974,15-17,0,1,0
275,412,1974,24-11,1,0,0
275,412,1974,26-8,1,0,0
398,412,1974,17-15,1,0,0
428,412,1974,18-23,0,1,0
290,412,1974,23-21,1,0,0
283,413,1974,21-15,1,0,0
283,413,1974,21-18,1,0,0
84,414,1974,19-18,1,0,0
79,414,1974,23-26,0,1,0
297,414,1974,30-19,1,0,0
290,415,1974,29-8,1,0,0
395,428,1974,17-17,0,0,1
398,428,1974,24-9,1,0,0
275,428,1974,21-12,1,0,0
84,481,1974,21-19,1,0,0
79,481,1974,16-18,0,1,0
297,481,1974,16-22,0,1,0
84,489,1974,41-7,1,0,0
79,489,1974,37-6,1,0,0
297,489,1974,44-3,1,0,0
84,578,1974,41-6,1,0,0
79,578,1974,39-9,1,0,0
297,578,1974,46-5,1,0,0
297,79,1975,18-12,1,0,0
79,84,1975,23-16,1,0,0
297,84,1975,20-17,1,0,0
183,84,1975,35-9,1,0,0
79,137,1975,21-18,1,0,0
84,137,1975,24-12,1,0,0
297,137,1975,27-8,1,0,0
395,154,1975,44-3,1,0,0
398,154,1975,27-11,1,0,0
428,154,1975,33-3,1,0,0
183,154,1975,33-6,1,0,0
275,157,1975,29-12,1,0,0
395,157,1975,19-19,0,0,1
428,157,1975,17-15,1,0,0
183,157,1975,17-17,0,0,1
412,157,1975,21-18,1,0,0
398,215,1975,16-19,0,1,0
398,215,1975,18-12,1,0,0
395,215,1975,21-9,1,0,0
428,215,1975,20-14,1,0,0
154,215,1975,6-28,0,1,0
275,215,1975,19-15,1,0,0
290,215,1975,16-27,0,1,0
393,215,1975,15-19,0,1,0
412,215,1975,27-10,1,0,0
407,250,1975,24-17,1,0,0
407,250,1975,19-21,0,1,0
395,268,1975,38-0,1,0,0
398,268,1975,26-8,1,0,0
428,268,1975,22-12,1,0,0
154,268,1975,11-38,0,1,0
393,268,1975,21-14,1,0,0
398,271,1975,27-9,1,0,0
154,271,1975,16-24,0,1,0
393,271,1975,14-20,0,1,0
183,290,1975,16-16,0,0,1
398,290,1975,19-12,1,0,0
395,298,1975,33-3,1,0,0
398,298,1975,26-6,1,0,0
154,298,1975,10-28,0,1,0
154,298,1975,9-28,0,1,0
393,298,1975,14-20,0,1,0
183,377,1975,29-8,1,0,0
378,377,1975,40-2,1,0,0
183,378,1975,18-14,1,0,0
290,378,1975,16-19,0,1,0
395,393,1975,25-9,1,0,0
398,393,1975,21-14,1,0,0
428,393,1975,29-6,1,0,0
154,393,1975,17-23,0,1,0
183,395,1975,12-23,0,1,0
395,398,1975,28-8,1,0,0
395,400,1975,34-3,1,0,0
398,400,1975,29-2,1,0,0
428,400,1975,28-6,1,0,0
154,400,1975,7-34,0,1,0
393,400,1975,13-21,0,1,0
395,410,1975,31-8,1,0,0
275,412,1975,20-14,1,0,0
275,412,1975,26-13,1,0,0
395,412,1975,29-8,1,0,0
395,412,1975,34-5,1,0,0
398,412,1975,13-22,0,1,0
428,412,1975,15-15,0,0,1
283,413,1975,11-24,0,1,0
283,413,1975,21-15,1,0,0
84,414,1975,16-29,0,1,0
79,414,1975,18-21,0,1,0
297,414,1975,26-11,1,0,0
290,415,1975,16-16,0,0,1
395,428,1975,17-14,1,0,0
398,428,1975,13-19,0,1,0
275,428,1975,20-12,1,0,0
84,481,1975,12-22,0,1,0
79,481,1975,15-24,0,1,0
297,481,1975,18-16,1,0,0
84,578,1975,27-9,1,0,0
79,578,1975,28-15,1,0,0
297,578,1975,26-14,1,0,0
297,79,1976,29-15,1,0,0
79,84,1976,15-30,0,1,0
297,84,1976,34-6,1,0,0
183,84,1976,37-6,1,0,0
79,137,1976,21-16,1,0,0
84,137,1976,13-30,0,1,0
297,137,1976,31-7,1,0,0
395,154,1976,39-2,1,0,0
398,154,1976,29-9,1,0,0
428,154,1976,40-2,1,0,0
275,157,1976,11-27,0,1,0
395,157,1976,19-14,1,0,0
395,157,1976,27-12,1,0,0
428,157,1976,12-23,0,1,0
183,157,1976,11-31,0,1,0
412,157,1976,11-24,0,1,0
398,215,1976,18-21,0,1,0
398,215,1976,27-12,1,0,0
395,215,1976,34-3,1,0,0
428,215,1976,19-17,1,0,0
154,215,1976,13-26,0,1,0
275,215,1976,24-14,1,0,0
393,215,1976,6-30,0,1,0
412,215,1976,27-11,1,0,0
407,250,1976,19-15,1,0,0
407,250,1976,9-22,0,1,0
395,268,1976,27-6,1,0,0
398,268,1976,23-14,1,0,0
428,268,1976,34-10,1,0,0
154,268,1976,20-20,0,0,1
183,268,1976,24-10,1,0,0
393,268,1976,14-24,0,1,0
400,268,1976,21-12,1,0,0
398,271,1976,23-17,1,0,0
154,271,1976,16-22,0,1,0
393,271,1976,23-11,1,0,0
400,271,1976,20-15,1,0,0
275,283,1976,28-5,1,0,0
183,290,1976,24-17,1,0,0
398,290,1976,5-28,0,1,0
398,298,1976,27-9,1,0,0
428,298,1976,33-7,1,0,0
154,298,1976,25-20,1,0,0
393,298,1976,27-10,1,0,0
400,298,1976,27-12,1,0,0
183,377,1976,44-6,1,0,0
378,377,1976,40-5,1,0,0
183,378,1976,16-22,0,1,0
290,378,1976,19-20,0,1,0
395,393,1976,40-3,1,0,0
398,393,1976,26-13,1,0,0
428,393,1976,33-8,1,0,0
154,393,1976,13-23,0,1,0
183,395,1976,17-32,0,1,0
395,398,1976,33-0,1,0,0
395,400,1976,27-9,1,0,0
398,400,1976,13-22,0,1,0
428,400,1976,32-9,1,0,0
154,400,1976,16-25,0,1,0
393,400,1976,14-25,0,1,0
395,410,1976,31-8,1,0,0
275,412,1976,20-15,1,0,0
275,412,1976,23-16,1,0,0
395,412,1976,12-21,0,1,0
428,412,1976,17-16,1,0,0
283,413,1976,21-11,1,0,0
283,413,1976,28-12,1,0,0
84,414,1976,32-9,1,0,0
79,414,1976,34-9,1,0,0
297,414,1976,39-3,1,0,0
290,415,1976,31-7,1,0,0
395,428,1976,22-15,1,0,0
398,428,1976,14-20,0,1,0
275,428,1976,17-16,1,0,0
84,481,1976,13-29,0,1,0
79,481,1976,17-28,0,1,0
297,481,1976,16-17,0,1,0
84,578,1976,27-10,1,0,0
79,578,1976,39-8,1,0,0
297,578,1976,47-3,1,0,0
297,79,1977,35-7,1,0,0
79,84,1977,12-19,0,1,0
297,84,1977,31-6,1,0,0
79,137,1977,15-30,0,1,0
84,137,1977,14-24,0,1,0
297,137,1977,26-9,1,0,0
398,154,1977,29-9,1,0,0
428,154,1977,36-9,1,0,0
275,157,1977,20-14,1,0,0
395,157,1977,15-17,0,1,0
395,157,1977,17-17,0,0,1
398,157,1977,4-32,0,1,0
428,157,1977,14-19,0,1,0
183,157,1977,13-22,0,1,0
400,157,1977,11-25,0,1,0
412,157,1977,6-30,0,1,0
398,215,1977,27-15,1,0,0
398,215,1977,30-9,1,0,0
395,215,1977,25-6,1,0,0
428,215,1977,40-2,1,0,0
154,215,1977,12-21,0,1,0
275,215,1977,40-0,1,0,0
393,215,1977,15-24,0,1,0
412,215,1977,30-6,1,0,0
407,250,1977,16-15,1,0,0
407,250,1977,12-25,0,1,0
395,268,1977,33-6,1,0,0
398,268,1977,21-12,1,0,0
428,268,1977,14-21,0,1,0
154,268,1977,16-21,0,1,0
393,268,1977,8-24,0,1,0
428,271,1977,34-7,1,0,0
154,271,1977,18-18,0,0,1
400,271,1977,35-6,1,0,0
275,283,1977,23-9,1,0,0
183,290,1977,17-18,0,1,0
398,290,1977,32-16,1,0,0
395,298,1977,49-0,1,0,0
428,298,1977,46-0,1,0,0
154,298,1977,32-4,1,0,0
393,298,1977,23-14,1,0,0
400,298,1977,37-0,1,0,0
183,377,1977,30-10,1,0,0
378,377,1977,27-11,1,0,0
183,378,1977,25-16,1,0,0
290,378,1977,23-13,1,0,0
395,393,1977,36-6,1,0,0
428,393,1977,39-6,1,0,0
154,393,1977,32-9,1,0,0
275,395,1977,10-22,0,1,0
183,395,1977,3-34,0,1,0
395,398,1977,27-8,1,0,0
395,400,1977,33-12,1,0,0
398,400,1977,23-16,1,0,0
428,400,1977,20-16,1,0,0
154,400,1977,17-20,0,1,0
395,410,1977,37-3,1,0,0
275,412,1977,20-14,1,0,0
275,412,1977,27-16,1,0,0
395,412,1977,34-3,1,0,0
428,412,1977,22-12,1,0,0
283,413,1977,29-9,1,0,0
283,413,1977,32-9,1,0,0
84,414,1977,30-9,1,0,0
79,414,1977,27-9,1,0,0
297,414,1977,34-9,1,0,0
290,415,1977,42-5,1,0,0
395,428,1977,24-14,1,0,0
398,428,1977,14-21,0,1,0
275,428,1977,16-20,0,1,0
84,481,1977,12-29,0,1,0
79,481,1977,16-28,0,1,0
297,481,1977,29-14,1,0,0
297,79,1978,31-9,1,0,0
79,84,1978,16-17,0,1,0
297,84,1978,39-0,1,0,0
79,137,1978,22-21,1,0,0
84,137,1978,25-18,1,0,0
297,137,1978,36-3,1,0,0
398,154,1978,29-14,1,0,0
428,154,1978,38-9,1,0,0
275,157,1978,20-18,1,0,0
395,157,1978,16-18,0,1,0
395,157,1978,24-13,1,0,0
398,157,1978,6-37,0,1,0
428,157,1978,9-23,0,1,0
183,157,1978,13-28,0,1,0
400,157,1978,8-29,0,1,0
412,157,1978,17-20,0,1,0
398,215,1978,15-29,0,1,0
398,215,1978,18-24,0,1,0
395,215,1978,49-3,1,0,0
428,215,1978,20-20,0,0,1
154,215,1978,10-31,0,1,0
275,215,1978,32-10,1,0,0
407,250,1978,18-24,0,1,0
407,250,1978,16-23,0,1,0
395,268,1978,42-2,1,0,0
398,268,1978,18-19,0,1,0
428,268,1978,47-2,1,0,0
393,268,1978,12-28,0,1,0
400,268,1978,33-12,1,0,0
398,271,1978,25-20,1,0,0
428,271,1978,34-3,1,0,0
154,271,1978,9-31,0,1,0
400,271,1978,32-6,1,0,0
412,271,1978,24-17,1,0,0
275,283,1978,32-8,1,0,0
183,290,1978,26-12,1,0,0
428,298,1978,47-3,1,0,0
154,298,1978,27-13,1,0,0
393,298,1978,39-2,1,0,0
400,298,1978,37-11,1,0,0
183,377,1978,44-0,1,0,0
378,377,1978,26-12,1,0,0
183,378,1978,24-18,1,0,0
290,378,1978,23-14,1,0,0
395,393,1978,37-2,1,0,0
428,393,1978,34-8,1,0,0
154,393,1978,14-24,0,1,0
275,395,1978,15-23,0,1,0
183,395,1978,8-36,0,1,0
395,398,1978,43-6,1,0,0
183,398,1978,31-10,1,0,0
395,400,1978,40-5,1,0,0
398,400,1978,6-38,0,1,0
154,400,1978,7-39,0,1,0
395,410,1978,26-17,1,0,0
275,412,1978,22-13,1,0,0
275,412,1978,31-4,1,0,0
395,412,1978,29-8,1,0,0
428,412,1978,22-13,1,0,0
290,412,1978,20-19,1,0,0
183,412,1978,17-21,0,1,0
283,413,1978,36-9,1,0,0
283,413,1978,38-5,1,0,0
84,414,1978,35-6,1,0,0
79,414,1978,30-12,1,0,0
297,414,1978,41-3,1,0,0
290,415,1978,28-11,1,0,0
395,428,1978,23-17,1,0,0
398,428,1978,11-31,0,1,0
275,428,1978,17-15,1,0,0
183,428,1978,9-29,0,1,0
84,481,1978,24-17,1,0,0
79,481,1978,27-13,1,0,0
297,481,1978,31-12,1,0,0
297,79,1979,19-18,1,0,0
79,84,1979,14-26,0,1,0
297,84,1979,16-19,0,1,0
79,137,1979,20-14,1,0,0
84,137,1979,33-9,1,0,0
297,137,1979,25-13,1,0,0
398,154,1979,36-6,1,0,0
428,154,1979,40-2,1,0,0
275,157,1979,18-16,1,0,0
395,157,1979,24-14,1,0,0
395,157,1979,29-19,1,0,0
398,157,1979,17-26,0,1,0
428,157,1979,18-20,0,1,0
183,157,1979,8-26,0,1,0
400,157,1979,12-23,0,1,0
412,157,1979,14-31,0,1,0
398,215,1979,14-23,0,1,0
398,215,1979,17-23,0,1,0
395,215,1979,28-9,1,0,0
428,215,1979,26-7,1,0,0
154,215,1979,5-33,0,1,0
275,215,1979,29-11,1,0,0
393,215,1979,14-25,0,1,0
400,215,1979,16-25,0,1,0
412,215,1979,25-15,1,0,0
407,250,1979,20-19,1,0,0
407,250,1979,21-18,1,0,0
395,268,1979,50-0,1,0,0
398,268,1979,36-9,1,0,0
428,268,1979,37-9,1,0,0
154,268,1979,17-28,0,1,0
393,268,1979,25-15,1,0,0
395,271,1979,43-0,1,0,0
398,271,1979,29-14,1,0,0
428,271,1979,35-6,1,0,0
154,271,1979,14-26,0,1,0
275,271,1979,42-6,1,0,0
393,271,1979,18-23,0,1,0
400,271,1979,48-2,1,0,0
412,271,1979,38-9,1,0,0
275,283,1979,25-19,1,0,0
183,290,1979,31-9,1,0,0
398,298,1979,34-9,1,0,0
428,298,1979,55-0,1,0,0
154,298,1979,30-8,1,0,0
393,298,1979,33-6,1,0,0
400,298,1979,51-0,1,0,0
183,377,1979,35-6,1,0,0
378,377,1979,35-3,1,0,0
183,378,1979,33-11,1,0,0
290,378,1979,11-23,0,1,0
395,393,1979,50-3,1,0,0
398,393,1979,29-13,1,0,0
428,393,1979,43-0,1,0,0
154,393,1979,12-30,0,1,0
275,395,1979,7-33,0,1,0
183,395,1979,10-29,0,1,0
395,398,1979,32-12,1,0,0
183,398,1979,18-22,0,1,0
395,400,1979,31-11,1,0,0
398,400,1979,18-28,0,1,0
428,400,1979,22-16,1,0,0
154,400,1979,9-33,0,1,0
412,403,1979,40-3,1,0,0
395,410,1979,32-6,1,0,0
275,412,1979,13-21,0,1,0
275,412,1979,20-19,1,0,0
428,412,1979,17-20,0,1,0
283,413,1979,26-9,1,0,0
283,413,1979,32-13,1,0,0
84,414,1979,35-6,1,0,0
79,414,1979,34-6,1,0,0
297,414,1979,33-12,1,0,0
290,415,1979,25-16,1,0,0
395,428,1979,28-14,1,0,0
398,428,1979,9-31,0,1,0
275,428,1979,13-24,0,1,0
183,428,1979,11-32,0,1,0
84,481,1979,14-25,0,1,0
79,481,1979,16-27,0,1,0
297,481,1979,16-23,0,1,0
297,79,1980,12-23,0,1,0
79,84,1980,20-18,1,0,0
297,84,1980,20-16,1,0,0
183,84,1980,46-0,1,0,0
79,137,1980,25-17,1,0,0
84,137,1980,35-9,1,0,0
297,137,1980,25-13,1,0,0
398,154,1980,29-10,1,0,0
428,154,1980,43-6,1,0,0
275,157,1980,9-32,0,1,0
395,157,1980,23-17,1,0,0
395,157,1980,22-12,1,0,0
398,157,1980,8-27,0,1,0
428,157,1980,12-25,0,1,0
183,157,1980,11-31,0,1,0
400,157,1980,18-19,0,1,0
412,157,1980,21-17,1,0,0
398,215,1980,18-18,0,0,1
398,215,1980,7-26,0,1,0
395,215,1980,35-9,1,0,0
428,215,1980,25-11,1,0,0
154,215,1980,6-31,0,1,0
275,215,1980,26-15,1,0,0
290,215,1980,9-32,0,1,0
393,215,1980,8-36,0,1,0
412,215,1980,34-13,1,0,0
407,250,1980,21-18,1,0,0
407,250,1980,27-15,1,0,0
395,268,1980,42-4,1,0,0
398,268,1980,32-8,1,0,0
428,268,1980,43-3,1,0,0
154,268,1980,28-20,1,0,0
393,268,1980,25-14,1,0,0
400,268,1980,34-9,1,0,0
395,271,1980,39-10,1,0,0
398,271,1980,24-14,1,0,0
428,271,1980,34-5,1,0,0
154,271,1980,20-22,0,1,0
393,271,1980,9-26,0,1,0
400,271,1980,33-10,1,0,0
412,271,1980,35-22,1,0,0
275,283,1980,28-9,1,0,0
183,290,1980,27-15,1,0,0
398,290,1980,32-15,1,0,0
398,298,1980,30-9,1,0,0
428,298,1980,45-6,1,0,0
154,298,1980,25-14,1,0,0
393,298,1980,23-24,0,1,0
400,298,1980,41-2,1,0,0
183,377,1980,32-4,1,0,0
378,377,1980,29-7,1,0,0
183,378,1980,25-10,1,0,0
290,378,1980,21-13,1,0,0
395,393,1980,43-8,1,0,0
398,393,1980,31-11,1,0,0
428,393,1980,35-6,1,0,0
154,393,1980,28-11,1,0,0
275,395,1980,14-22,0,1,0
183,395,1980,6-35,0,1,0
395,398,1980,34-6,1,0,0
183,398,1980,28-15,1,0,0
395,400,1980,21-20,1,0,0
398,400,1980,13-25,0,1,0
428,400,1980,23-15,1,0,0
154,400,1980,11-27,0,1,0
412,403,1980,31-9,1,0,0
395,410,1980,41-3,1,0,0
275,412,1980,16-13,1,0,0
275,412,1980,22-17,1,0,0
428,412,1980,23-17,1,0,0
290,412,1980,22-21,1,0,0
283,413,1980,16-20,0,1,0
283,413,1980,19-21,0,1,0
84,414,1980,35-4,1,0,0
79,414,1980,43-0,1,0,0
297,414,1980,46-0,1,0,0
290,415,1980,30-13,1,0,0
395,428,1980,20-18,1,0,0
398,428,1980,10-27,0,1,0
275,428,1980,16-27,0,1,0
183,428,1980,25-15,1,0,0
84,481,1980,18-17,1,0,0
79,481,1980,24-17,1,0,0
297,481,1980,22-14,1,0,0
297,79,1981,14-25,0,1,0
79,84,1981,22-12,1,0,0
297,84,1981,15-20,0,1,0
183,84,1981,43-11,1,0,0
290,84,1981,33-14,1,0,0
79,137,1981,37-10,1,0,0
84,137,1981,27-15,1,0,0
297,137,1981,39-3,1,0,0
395,154,1981,35-12,1,0,0
428,154,1981,19-13,1,0,0
275,157,1981,16-21,0,1,0
395,157,1981,14-25,0,1,0
395,157,1981,27-6,1,0,0
398,157,1981,15-20,0,1,0
428,157,1981,9-24,0,1,0
183,157,1981,18-23,0,1,0
400,157,1981,0-41,0,1,0
412,157,1981,20-18,1,0,0
398,215,1981,16-18,0,1,0
398,215,1981,26-10,1,0,0
395,215,1981,46-0,1,0,0
428,215,1981,26-14,1,0,0
154,215,1981,18-20,0,1,0
275,215,1981,40-6,1,0,0
393,215,1981,13-25,0,1,0
412,215,1981,40-6,1,0,0
407,250,1981,9-29,0,1,0
407,250,1981,10-31,0,1,0
395,268,1981,42-12,1,0,0
398,268,1981,26-15,1,0,0
428,268,1981,41-5,1,0,0
154,268,1981,35-15,1,0,0
183,268,1981,35-12,1,0,0
393,268,1981,22-17,1,0,0
400,268,1981,28-13,1,0,0
395,271,1981,45-3,1,0,0
398,271,1981,18-26,0,1,0
428,271,1981,24-12,1,0,0
154,271,1981,20-23,0,1,0
393,271,1981,8-28,0,1,0
400,271,1981,22-24,0,1,0
183,290,1981,20-19,1,0,0
398,290,1981,20-22,0,1,0
398,298,1981,27-14,1,0,0
428,298,1981,38-11,1,0,0
154,298,1981,22-16,1,0,0
393,298,1981,16-25,0,1,0
400,298,1981,29-8,1,0,0
183,377,1981,33-2,1,0,0
378,377,1981,26-9,1,0,0
183,378,1981,21-19,1,0,0
290,378,1981,17-15,1,0,0
395,393,1981,35-5,1,0,0
398,393,1981,23-12,1,0,0
428,393,1981,27-15,1,0,0
154,393,1981,22-22,0,0,1
275,395,1981,6-35,0,1,0
183,395,1981,5-41,0,1,0
395,398,1981,40-3,1,0,0
183,398,1981,25-18,1,0,0
395,400,1981,42-0,1,0,0
398,400,1981,12-31,0,1,0
428,400,1981,11-29,0,1,0
154,400,1981,17-27,0,1,0
412,403,1981,42-5,1,0,0
395,410,1981,40-8,1,0,0
275,412,1981,15-28,0,1,0
275,412,1981,8-30,0,1,0
395,412,1981,30-13,1,0,0
428,412,1981,21-17,1,0,0
283,413,1981,12-24,0,1,0
283,413,1981,16-22,0,1,0
283,413,1981,8-33,0,1,0
84,414,1981,32-13,1,0,0
79,414,1981,29-15,1,0,0
297,414,1981,29-17,1,0,0
290,415,1981,39-7,1,0,0
395,428,1981,41-2,1,0,0
398,428,1981,15-26,0,1,0
275,428,1981,26-9,1,0,0
183,428,1981,15-26,0,1,0
84,481,1981,22-15,1,0,0
79,481,1981,31-10,1,0,0
297,481,1981,34-8,1,0,0
297,79,1982,18-18,0,0,1
79,84,1982,21-14,1,0,0
297,84,1982,17-22,0,1,0
183,84,1982,38-7,1,0,0
290,84,1982,45-0,1,0,0
79,137,1982,22-20,1,0,0
84,137,1982,21-20,1,0,0
297,137,1982,11-29,0,1,0
