Division ID,Season,Weight,Place,Wrestler ID,School ID
3,1997,134,6,12545,240
3,1997,134,7,12547,396
3,1997,134,8,12484,350
3,1997,142,1,12513,236
3,1997,142,2,12514,229
3,1997,142,3,12462,320
3,1997,142,4,12488,13
3,1997,142,5,12543,337
3,1997,142,6,12544,47
3,1997,142,7,12466,28
3,1997,142,8,12556,260
3,1997,150,1,12515,141
3,1997,150,2,12500,13
3,1997,150,3,12527,284
3,1997,150,4,12475,363
3,1997,150,5,12506,324
3,1997,150,6,12463,189
3,1997,150,7,12557,334
3,1997,150,8,12558,260
3,1997,158,1,12516,366
3,1997,158,2,12517,13
3,1997,158,3,12539,260
3,1997,158,4,12528,249
3,1997,158,5,12537,126
3,1997,158,6,12551,229
3,1997,158,7,12559,396
3,1997,158,8,12560,334
3,1997,167,1,12314,209
3,1997,167,2,12476,105
3,1997,167,3,12418,334
3,1997,167,4,12529,345
3,1997,167,5,2560,249
3,1997,167,6,12447,126
3,1997,167,7,12419,13
3,1997,167,8,886,366
3,1997,177,1,12518,274
3,1997,177,2,12420,251
3,1997,177,3,12530,76
3,1997,177,4,12531,323
3,1997,177,5,12552,162
3,1997,177,6,12491,13
3,1997,177,7,12550,284
3,1997,177,8,12561,238
3,1997,190,1,12521,13
3,1997,190,2,12519,236
3,1997,190,3,12532,71
3,1997,190,4,12533,405
3,1997,190,5,12322,334
3,1997,190,6,12540,141
3,1997,190,7,12549,363
3,1997,190,8,12562,350
3,1997,275,1,12467,284
3,1997,275,2,12520,405
3,1997,275,3,12536,236
3,1997,275,4,12468,13
3,1997,275,5,12541,286
3,1997,275,6,12542,350
3,1997,275,7,12422,238
3,1997,275,8,12548,162
3,1998,118,1,12459,13
3,1998,118,2,12435,363
3,1998,118,3,12367,260
3,1998,118,4,12470,286
3,1998,118,5,12482,140
3,1998,118,6,12377,76
3,1998,118,7,12495,350
3,1998,118,8,12496,28
3,1998,126,1,12460,123
3,1998,126,2,12461,229
3,1998,126,3,12395,13
3,1998,126,4,12471,282
3,1998,126,5,12483,378
3,1998,126,6,12436,71
3,1998,126,7,12497,249
3,1998,126,8,12368,28
3,1998,134,1,12334,162
3,1998,134,2,12267,405
3,1998,134,3,12383,260
3,1998,134,4,12369,363
3,1998,134,5,12484,350
3,1998,134,6,12485,284
3,1998,134,7,12498,126
3,1998,134,8,12382,76
3,1998,142,1,12415,260
3,1998,142,2,12462,320
3,1998,142,3,12472,405
3,1998,142,4,12313,13
3,1998,142,5,12486,126
3,1998,142,6,12487,141
3,1998,142,7,12499,398
3,1998,142,8,12357,14
3,1998,150,1,12466,28
3,1998,150,2,12463,189
3,1998,150,3,12473,126
3,1998,150,4,12416,346
3,1998,150,5,12488,13
3,1998,150,6,12370,390
3,1998,150,7,12506,324
3,1998,150,8,12507,178
3,1998,158,1,12465,350
3,1998,158,2,12464,361
3,1998,158,3,12474,402
3,1998,158,4,12475,363
3,1998,158,5,12489,238
3,1998,158,6,12490,60
3,1998,158,7,12500,13
3,1998,158,8,12501,260
3,1998,167,1,12419,13
3,1998,167,2,12469,363
3,1998,167,3,12447,126
3,1998,167,4,12476,105
3,1998,167,5,12493,410
3,1998,167,6,12406,140
3,1998,167,7,12300,209
3,1998,167,8,12379,390
3,1998,177,1,12375,236
3,1998,177,2,12323,13
3,1998,177,3,12477,334
3,1998,177,4,12479,249
3,1998,177,5,12492,338
3,1998,177,6,12491,260
3,1998,177,7,12508,395
3,1998,177,8,12431,126
3,1998,190,1,12314,209
3,1998,190,2,12433,260
3,1998,190,3,12478,282
3,1998,190,4,12480,13
3,1998,190,5,12448,240
3,1998,190,6,12441,229
3,1998,190,7,12502,249
3,1998,190,8,12503,366
3,1998,275,1,12467,284
3,1998,275,2,12468,13
3,1998,275,3,12481,53
3,1998,275,4,12421,126
3,1998,275,5,12494,229
3,1998,275,6,12422,238
3,1998,275,7,12504,328
3,1998,275,8,12505,361
3,1999,125,1,12367,260
3,1999,125,2,12315,13
3,1999,125,3,12316,249
3,1999,125,4,12337,282
3,1999,125,5,12377,76
3,1999,125,6,12435,363
3,1999,125,7,12457,394
3,1999,125,8,12456,47
3,1999,133,1,12386,13
3,1999,133,2,12413,198
3,1999,133,3,12423,260
3,1999,133,4,12263,123
3,1999,133,5,12436,71
3,1999,133,6,12445,301
3,1999,133,7,12317,236
3,1999,133,8,12446,402
3,1999,141,1,12414,249
3,1999,141,2,12383,260
3,1999,141,3,12424,350
3,1999,141,4,12425,236
3,1999,141,5,12369,363
3,1999,141,6,12280,13
3,1999,141,7,12336,366
3,1999,141,8,12455,361
3,1999,149,1,12415,260
3,1999,149,2,12313,13
3,1999,149,3,12358,366
3,1999,149,4,12267,405
3,1999,149,5,12268,320
3,1999,149,6,12438,238
3,1999,149,7,12454,284
3,1999,149,8,12453,383
3,1999,157,1,12371,162
3,1999,157,2,12416,346
3,1999,157,3,12426,412
3,1999,157,4,12427,249
3,1999,157,5,12437,260
3,1999,157,6,12444,229
3,1999,157,7,12370,390
3,1999,157,8,12458,28
3,1999,165,1,12392,28
3,1999,165,2,12417,249
3,1999,165,3,12428,13
3,1999,165,4,12429,415
3,1999,165,5,12379,390
3,1999,165,6,12321,59
3,1999,165,7,12452,407
3,1999,165,8,12348,366
3,1999,174,1,12418,334
3,1999,174,2,12419,13
3,1999,174,3,12430,320
3,1999,174,4,12372,229
3,1999,174,5,12394,28
3,1999,174,6,12406,140
3,1999,174,7,12451,403
3,1999,174,8,12450,162
3,1999,184,1,12420,251
3,1999,184,2,12323,13
3,1999,184,3,12431,126
3,1999,184,4,12432,260
3,1999,184,5,12442,334
3,1999,184,6,12443,28
3,1999,184,7,12407,173
3,1999,184,8,12393,236
3,1999,197,1,12314,209
3,1999,197,2,12375,236
3,1999,197,3,12433,260
3,1999,197,4,12374,13
3,1999,197,5,12440,28
3,1999,197,6,12441,229
3,1999,197,7,12449,162
3,1999,197,8,12447,126
3,1999,285,1,12421,126
3,1999,285,2,12422,238
3,1999,285,3,12434,198
3,1999,285,4,12376,141
3,1999,285,5,12439,394
3,1999,285,6,12390,260
3,1999,285,7,12275,363
3,1999,285,8,12448,240
3,2000,125,1,12367,260
3,2000,125,2,12315,13
3,2000,125,3,12316,249
3,2000,125,4,12377,76
3,2000,125,5,12351,415
3,2000,125,6,12396,123
3,2000,125,7,12398,14
3,2000,125,8,12399,416
3,2000,133,1,12265,251
3,2000,133,2,12368,28
3,2000,133,3,12380,260
3,2000,133,4,12381,275
3,2000,133,5,12317,236
3,2000,133,6,12386,13
3,2000,133,7,12335,60
3,2000,133,8,12401,393
3,2000,141,1,12334,162
3,2000,141,2,12369,363
3,2000,141,3,12247,229
3,2000,141,4,12382,76
3,2000,141,5,12395,13
3,2000,141,6,12387,260
3,2000,141,7,12400,28
3,2000,141,8,12355,265
3,2000,149,1,12313,13
3,2000,149,2,12213,162
3,2000,149,3,12383,260
3,2000,149,4,12319,141
3,2000,149,5,12268,320
3,2000,149,6,12357,14
3,2000,149,7,12358,366
3,2000,149,8,12408,236
3,2000,157,1,12370,390
3,2000,157,2,12290,123
3,2000,157,3,12320,274
3,2000,157,4,12378,260
3,2000,157,5,12360,140
3,2000,157,6,12391,249
3,2000,157,7,12402,415
3,2000,157,8,12405,408
3,2000,165,1,12371,162
3,2000,165,2,12321,59
3,2000,165,3,12384,141
3,2000,165,4,12379,390
3,2000,165,5,12392,28
3,2000,165,6,12343,337
3,2000,165,7,12406,140
3,2000,165,8,12409,236
3,2000,174,1,12272,13
3,2000,174,2,12372,229
3,2000,174,3,12330,410
3,2000,174,4,12348,366
3,2000,174,5,10192,162
3,2000,174,6,12394,28
3,2000,174,7,12300,209
3,2000,174,8,12410,16
3,2000,184,1,12326,363
3,2000,184,2,12373,198
3,2000,184,3,12323,13
3,2000,184,4,12346,76
3,2000,184,5,12393,236
3,2000,184,6,12397,140
3,2000,184,7,12407,173
3,2000,184,8,12403,415
3,2000,197,1,12374,13
3,2000,197,2,12375,236
3,2000,197,3,12322,334
3,2000,197,4,12324,260
3,2000,197,5,12388,198
3,2000,197,6,12274,251
3,2000,197,7,12411,189
3,2000,197,8,12412,141
3,2000,285,1,12325,13
3,2000,285,2,12376,141
3,2000,285,3,12327,140
3,2000,285,4,12385,240
3,2000,285,5,12389,366
3,2000,285,6,12390,260
3,2000,285,7,12273,126
3,2000,285,8,12404,338
3,2001,125,1,12315,13
3,2001,125,2,12316,249
3,2001,125,3,12261,28
3,2001,125,4,12262,123
3,2001,125,5,12337,282
3,2001,125,6,12338,236
3,2001,125,7,12351,415
3,2001,125,8,12352,239
3,2001,133,1,12317,236
3,2001,133,2,12288,249
3,2001,133,3,12279,363
3,2001,133,4,12335,60
3,2001,133,5,12339,14
3,2001,133,6,12341,286
3,2001,133,7,12353,260
3,2001,133,8,12354,13
3,2001,141,1,12318,236
3,2001,141,2,12280,13
3,2001,141,3,12334,162
3,2001,141,4,12336,366
3,2001,141,5,12266,363
3,2001,141,6,12342,395
3,2001,141,7,12355,265
3,2001,141,8,12356,294
3,2001,149,1,12244,140
3,2001,149,2,12246,390
3,2001,149,3,12333,251
3,2001,149,4,12332,126
3,2001,149,5,12340,260
3,2001,149,6,12200,305
3,2001,149,7,12357,14
3,2001,149,8,12358,366
3,2001,157,1,12319,141
3,2001,157,2,12290,123
3,2001,157,3,12268,320
3,2001,157,4,12269,249
3,2001,157,5,12349,140
3,2001,157,6,12311,305
3,2001,157,7,12306,198
3,2001,157,8,12359,47
3,2001,165,1,12320,274
3,2001,165,2,12321,59
3,2001,165,3,12331,236
3,2001,165,4,12270,13
3,2001,165,5,12343,337
3,2001,165,6,12344,195
3,2001,165,7,12360,140
3,2001,165,8,12361,249
3,2001,174,1,12312,350
3,2001,174,2,12272,13
3,2001,174,3,12330,410
3,2001,174,4,12329,71
3,2001,174,5,12348,366
3,2001,174,6,12345,344
3,2001,174,7,10192,162
3,2001,174,8,12362,284
3,2001,184,1,12323,13
3,2001,184,2,12326,363
3,2001,184,3,12276,410
3,2001,184,4,12328,28
3,2001,184,5,12146,162
3,2001,184,6,12346,76
3,2001,184,7,12221,260
3,2001,184,8,12363,398
3,2001,197,1,12322,334
3,2001,197,2,12324,260
3,2001,197,3,12350,363
3,2001,197,4,12274,251
3,2001,197,5,12347,412
3,2001,197,6,12295,13
3,2001,197,7,12364,379
3,2001,197,8,12365,53
3,2001,285,1,12325,13
3,2001,285,2,12232,405
3,2001,285,3,12275,363
3,2001,285,4,12327,140
3,2001,285,5,12273,126
3,2001,285,6,12223,260
3,2001,285,7,12366,249
3,2001,285,8,12284,28
3,2002,125,1,12261,28
3,2002,125,2,12262,123
3,2002,125,3,12277,334
3,2002,125,4,12278,229
3,2002,125,5,12215,260
3,2002,125,6,12286,47
3,2002,125,7,12302,404
3,2002,125,8,12193,398
3,2002,133,1,12263,123
3,2002,133,2,12264,366
3,2002,133,3,12279,363
3,2002,133,4,12234,141
3,2002,133,5,12287,251
3,2002,133,6,12288,249
3,2002,133,7,12303,262
3,2002,133,8,12304,378
3,2002,141,1,12265,251
3,2002,141,2,12266,363
3,2002,141,3,12216,260
3,2002,141,4,12280,13
3,2002,141,5,12247,229
3,2002,141,6,12289,28
3,2002,141,7,12305,344
3,2002,141,8,12297,123
3,2002,149,1,12267,405
3,2002,149,2,12244,140
3,2002,149,3,12225,236
3,2002,149,4,12235,398
3,2002,149,5,12200,305
3,2002,149,6,12291,240
3,2002,149,7,12246,390
3,2002,149,8,12310,260
3,2002,157,1,12268,320
3,2002,157,2,12269,249
3,2002,157,3,12217,260
3,2002,157,4,12226,28
3,2002,157,5,12182,238
3,2002,157,6,12290,123
3,2002,157,7,12237,47
3,2002,157,8,12306,198
3,2002,165,1,12270,13
3,2002,165,2,12271,251
3,2002,165,3,12281,240
3,2002,165,4,12219,209
3,2002,165,5,12184,28
3,2002,165,6,12292,411
3,2002,165,7,12307,413
3,2002,165,8,12311,305
3,2002,174,1,12146,162
3,2002,174,2,12272,13
3,2002,174,3,12282,238
3,2002,174,4,12283,173
3,2002,174,5,12293,363
3,2002,174,6,12148,76
3,2002,174,7,12308,236
3,2002,174,8,12309,405
3,2002,184,1,12276,410
3,2002,184,2,12229,13
3,2002,184,3,12238,366
3,2002,184,4,12221,260
3,2002,184,5,12294,412
3,2002,184,6,12222,251
3,2002,184,7,12299,198
3,2002,184,8,12300,209
3,2002,197,1,12150,284
3,2002,197,2,12274,251
3,2002,197,3,12230,260
3,2002,197,4,12285,320
3,2002,197,5,12295,13
3,2002,197,6,12296,240
3,2002,197,7,12188,406
3,2002,197,8,12301,162
3,2002,285,1,12275,363
3,2002,285,2,12273,126
3,2002,285,3,12223,260
3,2002,285,4,12284,28
3,2002,285,5,12231,366
3,2002,285,6,12232,405
3,2002,285,7,12243,251
3,2002,285,8,12298,275
3,2003,125,1,12215,260
3,2003,125,2,12193,398
3,2003,125,3,12154,278
3,2003,125,4,12224,16
3,2003,125,5,12135,238
3,2003,125,6,12233,13
3,2003,125,7,12250,236
3,2003,125,8,12251,53
3,2003,133,1,12214,249
3,2003,133,2,12137,260
3,2003,133,3,12155,76
3,2003,133,4,12136,13
3,2003,133,5,12234,141
3,2003,133,6,12176,284
3,2003,133,7,12156,240
3,2003,133,8,12249,162
3,2003,141,1,12216,260
3,2003,141,2,12235,398
3,2003,141,3,12138,13
3,2003,141,4,12225,236
3,2003,141,5,12247,229
3,2003,141,6,12248,14
3,2003,141,7,12245,294
3,2003,141,8,12178,140
3,2003,149,1,12213,162
3,2003,149,2,12244,140
3,2003,149,3,12140,260
3,2003,149,4,12141,350
3,2003,149,5,12236,274
3,2003,149,6,12179,363
3,2003,149,7,12246,390
3,2003,149,8,12200,305
3,2003,157,1,12142,13
3,2003,157,2,12217,260
3,2003,157,3,12226,28
3,2003,157,4,12145,140
3,2003,157,5,12181,249
3,2003,157,6,12237,47
3,2003,157,7,12258,407
3,2003,157,8,12259,301
3,2003,165,1,12218,140
3,2003,165,2,12219,209
3,2003,165,3,12227,408
3,2003,165,4,12147,260
3,2003,165,5,12144,236
3,2003,165,6,12164,405
3,2003,165,7,12257,123
3,2003,165,8,12256,162
3,2003,174,1,12166,284
3,2003,174,2,12146,162
3,2003,174,3,12168,363
3,2003,174,4,12228,60
3,2003,174,5,12133,13
3,2003,174,6,12185,260
3,2003,174,7,12206,249
3,2003,174,8,12255,338
3,2003,184,1,12220,284
3,2003,184,2,12221,260
3,2003,184,3,12229,13
3,2003,184,4,12187,162
3,2003,184,5,12238,366
3,2003,184,6,12239,126
3,2003,184,7,12260,274
3,2003,184,8,12254,123
3,2003,197,1,12222,251
3,2003,197,2,12150,284
3,2003,197,3,12230,260
3,2003,197,4,12170,236
3,2003,197,5,12240,404
3,2003,197,6,12241,195
3,2003,197,7,12210,350
3,2003,197,8,12253,409
3,2003,285,1,12223,260
3,2003,285,2,12151,363
3,2003,285,3,12231,366
3,2003,285,4,12232,405
3,2003,285,5,12242,60
3,2003,285,6,12243,251
3,2003,285,7,12171,395
3,2003,285,8,12252,236
3,2004,125,1,12134,13
3,2004,125,2,12135,238
3,2004,125,3,12153,350
3,2004,125,4,12154,278
3,2004,125,5,12173,260
3,2004,125,6,12174,301
3,2004,125,7,12193,398
3,2004,125,8,12194,249
3,2004,133,1,12136,13
3,2004,133,2,12137,260
3,2004,133,3,12155,76
3,2004,133,4,12156,240
3,2004,133,5,12175,345
3,2004,133,6,12176,284
3,2004,133,7,12195,350
3,2004,133,8,12196,378
3,2004,141,1,12139,260
3,2004,141,2,12138,13
3,2004,141,3,12157,249
3,2004,141,4,12158,286
3,2004,141,5,12177,229
3,2004,141,6,12178,140
3,2004,141,7,12197,236
3,2004,141,8,12198,47
3,2004,149,1,12140,260
3,2004,149,2,12141,350
3,2004,149,3,12159,140
3,2004,149,4,12160,249
3,2004,149,5,12179,363
3,2004,149,6,12180,13
3,2004,149,7,12199,286
3,2004,149,8,12200,305
3,2004,157,1,12142,13
3,2004,157,2,12143,260
3,2004,157,3,12161,366
3,2004,157,4,12162,140
3,2004,157,5,12181,249
3,2004,157,6,12182,238
3,2004,157,7,12201,123
3,2004,157,8,12202,236
3,2004,165,1,12144,236
3,2004,165,2,12145,140
3,2004,165,3,12163,404
3,2004,165,4,12164,405
3,2004,165,5,12183,398
3,2004,165,6,12184,28
3,2004,165,7,12203,13
3,2004,165,8,12204,366
3,2004,174,1,12133,13
3,2004,174,2,12146,162
3,2004,174,3,12165,126
3,2004,174,4,12166,284
3,2004,174,5,12185,260
3,2004,174,6,12186,76
3,2004,174,7,12205,363
3,2004,174,8,12206,249
3,2004,184,1,12147,260
3,2004,184,2,12148,76
3,2004,184,3,12167,60
3,2004,184,4,12168,363
3,2004,184,5,12187,162
3,2004,184,6,12188,406
3,2004,184,7,12207,385
3,2004,184,8,12208,238
3,2004,197,1,12149,260
3,2004,197,2,12150,284
3,2004,197,3,12169,76
3,2004,197,4,12170,236
3,2004,197,5,12189,334
3,2004,197,6,12190,140
3,2004,197,7,12209,13
3,2004,197,8,12210,350
3,2004,285,1,12151,363
3,2004,285,2,12152,260
3,2004,285,3,12171,395
3,2004,285,4,12172,13
3,2004,285,5,12191,126
3,2004,285,6,12192,236
3,2004,285,7,12211,393
3,2004,285,8,12212,409
3,2005,125,1,12134,13
3,2005,125,2,12154,278
3,2005,125,3,13834,366
3,2005,125,4,12173,260
3,2005,125,5,12194,249
3,2005,125,6,13835,162
3,2005,125,7,13837,363
3,2005,125,8,13836,189
3,2005,133,1,12136,13
3,2005,133,2,13839,236
3,2005,133,3,13838,260
3,2005,133,4,13841,140
3,2005,133,5,13844,28
3,2005,133,6,13840,141
3,2005,133,7,13843,238
3,2005,133,8,13842,363
3,2005,141,1,12139,260
3,2005,141,2,12138,13
3,2005,141,3,12178,140
3,2005,141,4,12153,350
3,2005,141,5,12158,286
3,2005,141,6,12156,240
3,2005,141,7,12177,229
3,2005,141,8,13845,385
3,2005,149,1,12159,140
3,2005,149,2,12141,350
3,2005,149,3,13846,412
3,2005,149,4,13847,363
3,2005,149,5,13848,76
3,2005,149,6,13849,260
3,2005,149,7,13850,13
3,2005,149,8,13851,344
3,2005,157,1,12142,13
3,2005,157,2,12162,140
3,2005,157,3,13852,239
3,2005,157,4,13853,249
3,2005,157,5,13855,236
3,2005,157,6,13854,385
3,2005,157,7,12201,123
3,2005,157,8,13856,320
3,2005,165,1,12145,140
3,2005,165,2,12203,13
3,2005,165,3,12297,123
3,2005,165,4,13857,301
3,2005,165,5,12163,404
3,2005,165,6,13858,363
3,2005,165,7,13859,278
3,2005,165,8,13860,344
3,2005,174,1,12133,13
3,2005,174,2,12255,338
3,2005,174,3,13861,413
3,2005,174,4,13862,238
3,2005,174,5,13863,415
3,2005,174,6,13864,363
3,2005,174,7,12166,284
3,2005,174,8,12186,76
3,2005,184,1,13787,345
3,2005,184,2,13865,126
3,2005,184,3,12207,385
3,2005,184,4,13866,13
3,2005,184,5,13867,260
3,2005,184,6,13868,140
3,2005,184,7,13869,284
3,2005,184,8,13870,301
3,2005,197,1,12149,260
3,2005,197,2,13872,76
3,2005,197,3,13871,236
3,2005,197,4,13873,294
3,2005,197,5,13875,363
3,2005,197,6,13874,13
3,2005,197,7,13877,60
3,2005,197,8,13876,16
3,2005,285,1,12151,363
3,2005,285,2,12152,260
3,2005,285,3,12171,395
3,2005,285,4,12172,13
3,2005,285,5,13879,284
3,2005,285,6,15049,350
3,2005,285,7,13878,141
3,2005,285,8,13880,236
3,2006,125,1,13838,260
3,2006,125,2,13836,189
3,2006,125,3,12194,249
3,2006,125,4,14079,140
3,2006,125,5,13834,366
3,2006,125,6,14080,275
3,2006,125,7,14081,71
3,2006,125,8,14082,240
3,2006,133,1,13841,140
3,2006,133,2,14083,13
3,2006,133,3,13844,28
3,2006,133,4,14084,405
3,2006,133,5,13835,162
3,2006,133,6,14086,398
3,2006,133,7,14087,178
3,2006,133,8,14085,260
3,2006,141,1,12139,260
3,2006,141,2,12153,350
3,2006,141,3,14088,408
3,2006,141,4,14089,238
3,2006,141,5,12177,229
3,2006,141,6,14090,345
3,2006,141,7,14091,284
3,2006,141,8,14092,130
3,2006,149,1,13847,363
3,2006,149,2,13849,260
3,2006,149,3,13846,412
3,2006,149,4,13850,13
3,2006,149,5,12159,140
3,2006,149,6,13856,320
3,2006,149,7,14093,337
3,2006,149,8,14094,236
3,2006,157,1,14078,396
3,2006,157,2,14095,13
3,2006,157,3,14096,363
3,2006,157,4,14097,334
3,2006,157,5,14098,178
3,2006,157,6,13855,236
3,2006,157,7,14099,123
3,2006,157,8,14100,412
3,2006,165,1,12163,404
3,2006,165,2,12203,13
3,2006,165,3,14101,260
3,2006,165,4,14102,413
3,2006,165,5,14103,345
3,2006,165,6,14104,396
3,2006,165,7,610,415
3,2006,165,8,14105,363
3,2006,174,1,13862,238
3,2006,174,2,13867,260
3,2006,174,3,13864,363
3,2006,174,4,14107,13
3,2006,174,5,14108,123
3,2006,174,6,13859,278
3,2006,174,7,13869,284
3,2006,174,8,14109,366
3,2006,184,1,13787,345
3,2006,184,2,12149,260
3,2006,184,3,12168,363
3,2006,184,4,13866,13
3,2006,184,5,13870,301
3,2006,184,6,14111,378
3,2006,184,7,14112,334
3,2006,184,8,14113,123
3,2006,197,1,13872,76
3,2006,197,2,13875,363
3,2006,197,3,14114,275
3,2006,197,4,14115,260
3,2006,197,5,13877,60
3,2006,197,6,13873,294
3,2006,197,7,14116,178
3,2006,197,8,14117,345
3,2006,285,1,12151,363
3,2006,285,2,12152,260
3,2006,285,3,13879,284
3,2006,285,4,13880,236
3,2006,285,5,13878,141
3,2006,285,6,15049,350
3,2006,285,7,12171,395
3,2006,285,8,14110,140
3,2007,125,1,14079,140
3,2007,125,2,14693,13
3,2007,125,3,14694,413
3,2007,125,4,14081,71
3,2007,125,5,14695,405
3,2007,125,6,14696,345
3,2007,125,7,14697,385
3,2007,125,8,14698,60
3,2007,133,1,14086,398
3,2007,133,2,14083,13
3,2007,133,3,14087,178
3,2007,133,4,13844,28
3,2007,133,5,14699,260
3,2007,133,6,13837,363
3,2007,133,7,14700,123
3,2007,133,8,14701,60
3,2007,141,1,10594,13
3,2007,141,2,10242,76
3,2007,141,3,14702,60
3,2007,141,4,14703,282
3,2007,141,5,12177,229
3,2007,141,6,14704,380
3,2007,141,7,14705,140
3,2007,141,8,14706,249
3,2007,149,1,12159,140
3,2007,149,2,13846,412
3,2007,149,3,14078,396
3,2007,149,4,13850,13
3,2007,149,5,14094,236
3,2007,149,6,13847,363
3,2007,149,7,14090,345
3,2007,149,8,14707,282
3,2007,157,1,14095,13
3,2007,157,2,13853,249
3,2007,157,3,14098,178
3,2007,157,4,14096,363
3,2007,157,5,14097,334
3,2007,157,6,14708,260
3,2007,157,7,14709,71
3,2007,157,8,14100,412
3,2007,165,1,12142,13
3,2007,165,2,13635,249
3,2007,165,3,14713,363
3,2007,165,4,13855,236
3,2007,165,5,14712,260
3,2007,165,6,14711,16
3,2007,165,7,14102,413
3,2007,165,8,14710,53
3,2007,174,1,13864,363
3,2007,174,2,14714,195
3,2007,174,3,14715,284
3,2007,174,4,13859,278
3,2007,174,5,14107,13
3,2007,174,6,14718,415
3,2007,174,7,14717,238
3,2007,174,8,14716,383
3,2007,184,1,14111,378
3,2007,184,2,13862,238
3,2007,184,3,12168,363
3,2007,184,4,14719,260
3,2007,184,5,14720,123
3,2007,184,6,14721,173
3,2007,184,7,14722,366
3,2007,184,8,13865,126
3,2007,197,1,14115,260
3,2007,197,2,14723,28
3,2007,197,3,14724,140
3,2007,197,4,14725,398
3,2007,197,5,14726,338
3,2007,197,6,13873,294
3,2007,197,7,14727,238
3,2007,197,8,14728,13
3,2007,285,1,12152,260
3,2007,285,2,14735,16
3,2007,285,3,14734,131
3,2007,285,4,14733,239
3,2007,285,5,14732,13
3,2007,285,6,14731,378
3,2007,285,7,14730,28
3,2007,285,8,14729,344
3,2008,125,1,14693,13
3,2008,125,2,14946,60
3,2008,125,3,14081,71
3,2008,125,4,14947,260
3,2008,125,5,14697,385
3,2008,125,6,14948,76
3,2008,125,7,14949,334
3,2008,125,8,14950,123
3,2008,133,1,14086,398
3,2008,133,2,14699,260
3,2008,133,3,14087,178
3,2008,133,4,13837,363
3,2008,133,5,14951,13
3,2008,133,6,14952,71
3,2008,133,7,14953,140
3,2008,133,8,13844,28
3,2008,141,1,14704,380
3,2008,141,2,14954,13
3,2008,141,3,14955,173
3,2008,141,4,14705,140
3,2008,141,5,14956,260
3,2008,141,6,14957,60
3,2008,141,7,14958,286
3,2008,141,8,14959,305
3,2008,149,1,13849,260
3,2008,149,2,14100,412
3,2008,149,3,14960,13
3,2008,149,4,14961,28
3,2008,149,5,14962,385
3,2008,149,6,14963,363
3,2008,149,7,14089,238
3,2008,149,8,14964,140
3,2008,157,1,14708,260
3,2008,157,2,14965,195
3,2008,157,3,14966,76
3,2008,157,4,14967,82
3,2008,157,5,14968,173
3,2008,157,6,14969,282
3,2008,157,7,14709,71
3,2008,157,8,14970,105
3,2008,165,1,14971,60
3,2008,165,2,14972,522
3,2008,165,3,13855,236
3,2008,165,4,14973,178
3,2008,165,5,14713,363
3,2008,165,6,14711,16
3,2008,165,7,14974,260
3,2008,165,8,14975,249
3,2008,174,1,13864,363
3,2008,174,2,14976,60
3,2008,174,3,14977,523
3,2008,174,4,14714,195
3,2008,174,5,14715,284
3,2008,174,6,14978,71
3,2008,174,7,14979,249
3,2008,174,8,14980,413
3,2008,184,1,14719,260
3,2008,184,2,14981,76
3,2008,184,3,14107,13
3,2008,184,4,14982,178
3,2008,184,5,14983,363
3,2008,184,6,14984,413
3,2008,184,7,14985,229
3,2008,184,8,14986,516
3,2008,197,1,14987,141
3,2008,197,2,14115,260
3,2008,197,3,14988,284
3,2008,197,4,14989,60
3,2008,197,5,14724,140
3,2008,197,6,14990,404
3,2008,197,7,14991,396
3,2008,197,8,14992,67
3,2008,285,1,14993,363
3,2008,285,2,14994,260
3,2008,285,3,14995,159
3,2008,285,4,14733,239
3,2008,285,5,14996,76
3,2008,285,6,14997,396
3,2008,285,7,14998,385
3,2008,285,8,14734,131
3,2009,125,1,14697,385
3,2009,125,2,15093,209
3,2009,125,3,15099,260
3,2009,125,4,14693,13
3,2009,125,5,14946,60
3,2009,125,6,15108,123
3,2009,125,7,15109,92
3,2009,125,8,14948,76
3,2009,133,1,14953,140
3,2009,133,2,14952,71
3,2009,133,3,14956,260
3,2009,133,4,15098,60
3,2009,133,5,14951,13
3,2009,133,6,15110,344
3,2009,133,7,15111,76
3,2009,133,8,15112,123
3,2009,141,1,15139,334
3,2009,141,2,14085,260
3,2009,141,3,14958,286
3,2009,141,4,15100,278
3,2009,141,5,15113,209
3,2009,141,6,15114,284
3,2009,141,7,15115,71
3,2009,141,8,15116,123
3,2009,149,1,14963,363
3,2009,149,2,14089,238
3,2009,149,3,13849,260
3,2009,149,4,15101,123
3,2009,149,5,14960,13
3,2009,149,6,15117,305
3,2009,149,7,15118,140
3,2009,149,8,15119,294
3,2009,157,1,14708,260
3,2009,157,2,14965,195
3,2009,157,3,14954,13
3,2009,157,4,15102,189
3,2009,157,5,14969,282
3,2009,157,6,15120,249
3,2009,157,7,15121,390
3,2009,157,8,15122,123
3,2009,165,1,14974,260
3,2009,165,2,14973,178
3,2009,165,3,14971,60
3,2009,165,4,15104,526
3,2009,165,5,14972,522
3,2009,165,6,14967,82
3,2009,165,7,15123,141
3,2009,165,8,15124,286
3,2009,174,1,15094,82
3,2009,174,2,15092,76
3,2009,174,3,15103,60
3,2009,174,4,15105,363
3,2009,174,5,14978,71
3,2009,174,6,15125,13
3,2009,174,7,15126,275
3,2009,174,8,15127,345
3,2009,184,1,14981,76
3,2009,184,2,15095,67
3,2009,184,3,14983,363
